date_str,service_id,territory_id,add_drop,previous_track_position,chart_position,track_isrc,track_name,artist_name,stream_count,peak_ranking,peak_ranking_date,url,label
2017-11-09,1,us,,165,161,USCGH1697037,Caroline,Aminé,212777,6,2017-01-02,https://open.spotify.com/track/5hTpBe8h35rJ67eAWHQsJx,Universal Records
2017-11-09,1,us,,168,162,USRC11501051,Don't,Bryson Tiller,212647,77,2017-01-08,https://open.spotify.com/track/3pXF1nA74528Edde4of9CC,TrapSoul
2017-11-09,1,us,,163,163,USSM11606200,What They Want,Russ,212303,109,2017-05-11,https://open.spotify.com/track/3pndPhlQWjuSoXhcIIdBjv,Columbia
2017-11-09,1,us,,164,164,USCM51700055,Portland,Drake,211934,2,2017-03-20,https://open.spotify.com/track/2bjwRfXMk4uRgOD9IBYl9h,Universal Music Group
2017-11-09,1,us,,158,165,USRN11700005,Losing Sleep,Chris Young,211879,158,2017-11-08,https://open.spotify.com/track/6waqLPcT6ruMhmd36OhmFO,RCA Records Label Nashville
2017-11-09,1,us,,180,166,USWB11701030,D Rose,Lil Pump,209159,67,2017-10-06,https://open.spotify.com/track/1fEl5TPKRJAsuP6TqZ23hB,Warner Bros.
2017-11-09,1,us,,175,167,USAT21603373,Both (feat. Drake),Gucci Mane,209108,35,2017-02-11,https://open.spotify.com/track/5tFep7dXGd7vEJ668wTPux,Guwop Enterprises/Atlantic
2017-11-09,1,us,,170,168,USAT21703674,Say A',A Boogie Wit da Hoodie,207342,51,2017-09-29,https://open.spotify.com/track/3AMnOVxEHUgVrythGgqPhI,Highbridge The Label
2017-11-09,1,us,,179,169,USCM51700084,Fake Love,Drake,207119,2,2017-01-01,https://open.spotify.com/track/343YBumqHu19cGoGARUTsd,Universal Music Group
2017-11-09,1,us,,171,170,USRC11502185,Exchange,Bryson Tiller,207046,79,2017-01-05,https://open.spotify.com/track/43PuMrRfbyyuz4QpZ3oAwN,TrapSoul
2017-11-09,1,us,,176,171,USUG11700928,No Complaints,Metro Boomin,206266,26,2017-06-27,https://open.spotify.com/track/6kig1UFggPUyZBCvXD3Wod,Universal Music Group
2017-11-09,1,us,,181,172,USSM11604495,pick up the phone,Young Thug,205013,39,2017-01-01,https://open.spotify.com/track/20dP2DaMHIAmwWAbp7peSr,Epic/Grand Hustle
2017-11-09,1,us,,174,173,USAN21500068,Greatest Love Story,LANCO,203758,154,2017-10-24,https://open.spotify.com/track/0kdiUZDcLIFw0Buo9r0Q4z,Arista Nashville
2017-11-09,1,us,,178,174,USUM71700736,Stay (with Alessia Cara),Zedd,203077,9,2017-03-29,https://open.spotify.com/track/0dA2Mk56wEzDgegdC6R17g,Digital Distribution Trinidad and Tobago
2017-11-09,1,us,,182,175,USSM19400325,All I Want for Christmas Is You,Mariah Carey,202517,175,2017-11-09,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,Columbia
2017-11-09,1,us,,177,176,USUM71615691,Issues,Julia Michaels,201825,11,2017-02-16,https://open.spotify.com/track/6D0b04NJIKfEMg040WioJQ,J/Republic
2017-11-09,1,us,,191,177,USUYG1131733,Everyday We Lit (feat. PnB Rock),YFN Lucci,199734,95,2017-08-20,https://open.spotify.com/track/4PzovBqgnSHKd8opsP7IVM,Think It's A Game
2017-11-09,1,us,,194,178,USWB11701028,Flex Like Ouu,Lil Pump,198410,81,2017-10-06,https://open.spotify.com/track/2hJWZvTw4QVBwC14ZNs1Ib,Warner Bros.
2017-11-09,1,us,,183,179,USRC11602481,Saved,Khalid,198007,107,2017-03-06,https://open.spotify.com/track/248OFOZef6ShXv6DGgbnxU,"Right Hand Music Group, LLC/RCA Records"
2017-11-09,1,us,,188,180,USUG11600995,Die For You,The Weeknd,197530,75,2017-01-04,https://open.spotify.com/track/2LBqCSwhJGcFQeTHMVGwy3,Universal Republic Records
2017-11-09,1,us,,166,181,GBHMU1700053,Reggaetón Lento (Remix) [CNCO & Little Mix],CNCO,197284,117,2017-10-23,https://open.spotify.com/track/3zoYkqS4y2BsGVShPL2nTE,Syco Music
2017-11-09,1,us,,187,182,QMEU31704830,Love Scars,Trippie Redd,196749,128,2017-09-06,https://open.spotify.com/track/0AICBlLzFCTpUqmAbtzB2z,Strainge Entertainment
2017-11-09,1,us,,198,183,TCACO1667423,No Problem (feat. Lil Wayne & 2 Chainz),Chance The Rapper,196341,12,2017-02-13,https://open.spotify.com/track/0v9Wz8o0BT8DU38R4ddjeH,Chance the Rapper
2017-11-09,1,us,add,-1,184,GB28K1700061,Dirty Sexy Money (feat. Charli XCX & French Montana),David Guetta,195877,138,2017-11-03,https://open.spotify.com/track/0tPQPaOKM32WgMSbPCYyRH,Parlophone France
2017-11-09,1,us,add,-1,185,USIR10211066,'Till I Collapse,Eminem,194475,112,2017-10-11,https://open.spotify.com/track/6yr8GiTHWvFfi4o6Q5ebdT,Digital Distribution Trinidad and Tobago
2017-11-09,1,us,,190,186,GBARL1700772,Feels,Calvin Harris,194013,9,2017-07-01,https://open.spotify.com/track/5bcTCxgc7xVfSaMV3RuVke,Columbia
2017-11-09,1,us,,200,187,US58E1700584,Small Town Boy,Dustin Lynch,193611,82,2017-09-08,https://open.spotify.com/track/2YMhrXQYKkm4kXLcXKKd5z,Broken Bow Records
2017-11-09,1,us,,149,188,GBUM71703750,Palace,Sam Smith,193541,110,2017-11-06,https://open.spotify.com/track/3zesxb7sOGbeSwUrzLUP0f,Digital Distribution Trinidad and Tobago
2017-11-09,1,us,,184,189,USRC11700146,8TEEN,Khalid,193376,108,2017-03-06,https://open.spotify.com/track/5bgwqaRSS3M8WHWruHgSL5,"Right Hand Music Group, LLC/RCA Records"
2017-11-09,1,us,add,-1,190,QZ22B1856372,Ella Se Preparó,Dj Ozuna,193205,190,2017-11-09,https://open.spotify.com/track/1YqcGlCHNquxBhlUZsjhMT,Golden Urban Records
2017-11-09,1,us,add,-1,191,USCM51600028,One Dance,Drake,193115,7,2017-01-01,https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3,Digital Distribution Trinidad and Tobago
2017-11-09,1,us,,185,192,USUM71703935,Most Girls,Hailee Steinfeld,192659,51,2017-05-18,https://open.spotify.com/track/2mfUa8bLs2s5N4VaqJZ4lZ,Universal Music Group
2017-11-09,1,us,add,-1,193,USAT21700490,"Horses (with PnB Rock, Kodak Black & A Boogie Wit da Hoodie)",PnB Rock,192440,117,2017-06-25,https://open.spotify.com/track/5de7ci7TFqbQ1PFgKAD7MR,Artist Partner
2017-11-09,1,us,,156,194,GBUM71703752,The Thrill Of It All,Sam Smith,192427,113,2017-11-06,https://open.spotify.com/track/6TwcRSQgztJFw8tQDrs35D,Digital Distribution Trinidad and Tobago
2017-11-09,1,us,,186,195,QMCE31700953,No Promises (feat. Demi Lovato),Cheat Codes,192168,50,2017-05-18,https://open.spotify.com/track/1louJpMmzEicAn7lzDalPW,Parlophone UK
2017-11-09,1,us,add,-1,196,TCACJ1540988,Hurricane,Luke Combs,190925,77,2017-06-08,https://open.spotify.com/track/6xHI9KjUjYT0FPtGO8Mxa1,River House Artists/Columbia Nashville
2017-11-09,1,us,,161,197,GBUM71703753,Scars,Sam Smith,190479,116,2017-11-06,https://open.spotify.com/track/6t4rYZeShwJai1YSs0tWOQ,Digital Distribution Trinidad and Tobago
2017-11-09,1,us,add,-1,198,GBARL1700262,Slide,Calvin Harris,190375,8,2017-07-01,https://open.spotify.com/track/7tr2za8SQg2CI8EDgrdtNl,Columbia
2017-11-09,1,us,,195,199,USUM71414638,Do I Make You Wanna,Billy Currington,189699,143,2017-08-03,https://open.spotify.com/track/3I7krC8kr0gFR7P6vInR1I,Mercury Nashville
2017-11-09,1,us,add,-1,200,USUM71709176,Light It Up,Luke Bryan,189328,157,2017-08-25,https://open.spotify.com/track/6znSbsDDFdBZaiucjUGaWy,Capitol Records Nashville
